SettlementPoint,Month,Day,Time,NormalAvgPrice
HB_PAN,4,6,1,0.7419721341864498
HB_PAN,4,6,2,0.7926807391018359
HB_PAN,4,6,3,0.7419721341864498
HB_PAN,4,6,4,0.7132691502720804
HB_PAN,4,6,5,0.8491299408000957
HB_PAN,4,6,6,0.9620283441966154
HB_PAN,4,6,7,0.8897925013454525
HB_PAN,4,6,8,0.8725707109968307
HB_PAN,4,6,9,0.959636428870418
HB_PAN,4,6,10,1.0467021467440052
HB_PAN,4,6,11,1.1203731387908868
HB_PAN,4,6,12,1.0983675177898704
HB_PAN,4,6,13,0.9936016265024219
HB_PAN,4,6,14,0.9567661304789811
HB_PAN,4,6,15,1.0720564492016984
HB_PAN,4,6,16,1.0954972193984334
HB_PAN,4,6,17,1.2945045745380614
HB_PAN,4,6,18,1.3050290019733304
HB_PAN,4,6,19,1.2978532559947378
HB_PAN,4,6,20,1.3102912156909647
HB_PAN,4,6,21,1.293069425342343
HB_PAN,4,6,22,0.8725707109968307
HB_PAN,4,6,23,0.887400586019255
HB_PAN,4,6,24,0.832864916581953
HB_PAN,4,7,1,0.7980751966100477
HB_PAN,4,7,2,0.7390383165152439
HB_PAN,4,7,3,0.7209394189679319
HB_PAN,4,7,4,0.6950838510432003
HB_PAN,4,7,5,0.7187847883075376
HB_PAN,4,7,6,0.7722196286853162
HB_PAN,4,7,7,0.7459331346285056
HB_PAN,4,7,8,0.8148813157611232
HB_PAN,4,7,9,0.8777965310446367
HB_PAN,4,7,10,0.8851222752899773
HB_PAN,4,7,11,0.9174417351958918
HB_PAN,4,7,12,0.8902933888749237
HB_PAN,4,7,13,0.8351348439688296
HB_PAN,4,7,14,0.8734872697238482
HB_PAN,4,7,15,1.0402556828383667
HB_PAN,4,7,16,1.0725751427442811
HB_PAN,4,7,17,1.2109024311415952
HB_PAN,4,7,18,1.3302689697274392
HB_PAN,4,7,19,1.3190648902933888
HB_PAN,4,7,20,1.5987359500125686
HB_PAN,4,7,21,1.8590153337881998
HB_PAN,4,7,22,1.1863396416131002
HB_PAN,4,7,23,1.1777211189715229
HB_PAN,4,7,24,0.9208891442525227
HB_PAN,4,8,1,0.5315357342787833
HB_PAN,4,8,2,0.5032655346146669
HB_PAN,4,8,3,0.48759096846426575
HB_PAN,4,8,4,0.4920694159358089
HB_PAN,4,8,5,0.522019033401754
HB_PAN,4,8,6,0.6076693412950177
HB_PAN,4,8,7,0.7330658704982274
HB_PAN,4,8,8,0.5746407911923866
HB_PAN,4,8,9,0.6353797350251913
HB_PAN,4,8,10,0.7232692666542265
HB_PAN,4,8,11,0.7621757790632581
HB_PAN,4,8,12,0.869098712446352
HB_PAN,4,8,13,0.9127635752938981
HB_PAN,4,8,14,1.0552341854823661
HB_PAN,4,8,15,1.3194625863034148
HB_PAN,4,8,16,2.0894756484418737
HB_PAN,4,8,17,2.6476021645829446
HB_PAN,4,8,18,2.2823287926852025
HB_PAN,4,8,19,1.356969583877589
HB_PAN,4,8,20,1.38607949244262
HB_PAN,4,8,21,1.2298936368725508
HB_PAN,4,8,22,0.9222802761709274
HB_PAN,4,8,23,0.7599365553274864
HB_PAN,4,8,24,0.5961933196491883
HB_PAN,4,9,1,0.6629852559500801
HB_PAN,4,9,2,0.5977138439449997
HB_PAN,4,9,3,0.5466894914131095
HB_PAN,4,9,4,0.529791816223977
HB_PAN,4,9,5,0.5496714340935446
HB_PAN,4,9,6,0.6298525595008008
HB_PAN,4,9,7,0.6987685681153017
HB_PAN,4,9,8,0.6947926445413882
HB_PAN,4,9,9,0.6981059141863162
HB_PAN,4,9,10,0.8253354685515489
HB_PAN,4,9,11,0.9459384836269258
HB_PAN,4,9,12,0.985697719366061
HB_PAN,4,9,13,1.040366668507372
HB_PAN,4,9,14,1.2752774863327627
HB_PAN,4,9,15,1.5360318073885912
HB_PAN,4,9,16,2.9663703131039814
HB_PAN,4,9,17,3.3013418742061957
HB_PAN,4,9,18,3.2357391352366225
HB_PAN,4,9,19,1.0794632503175217
HB_PAN,4,9,20,0.8375945662377823
HB_PAN,4,9,21,0.28361588160583134
HB_PAN,4,9,22,0.0665967198630515
HB_PAN,4,9,23,0.054006295212325355
HB_PAN,4,9,24,-0.041747197526091996
HB_PAN,4,10,1,-0.16673755848575073
HB_PAN,4,10,2,-0.17694598043385792
HB_PAN,4,10,3,-0.20076563164610803
HB_PAN,4,10,4,-0.17808024953920318
HB_PAN,4,10,5,-0.03856514958173827
HB_PAN,4,10,6,0.09641287395434567
HB_PAN,4,10,7,0.6714873103643839
HB_PAN,4,10,8,0.699844037998015
HB_PAN,4,10,9,0.7758400680561462
HB_PAN,4,10,10,0.7951226428470154
HB_PAN,4,10,11,0.5138239047213952
HB_PAN,4,10,12,0.49907840635190703
HB_PAN,4,10,13,0.364100382815823
HB_PAN,4,10,14,1.1285977598185168
HB_PAN,4,10,15,0.33801219339288247
HB_PAN,4,10,16,2.041684389621438
HB_PAN,4,10,17,4.233092301148448
HB_PAN,4,10,18,3.382390472139515
HB_PAN,4,10,19,2.279880901743939
HB_PAN,4,10,20,1.7603856514958174
HB_PAN,4,10,21,1.7150148872820075
HB_PAN,4,10,22,1.3633914646249823
HB_PAN,4,10,23,1.2091308662980291
HB_PAN,4,10,24,0.8938040550120516
HB_PAN,4,11,1,-0.004323642668948589
HB_PAN,4,11,2,-0.0027022766680928683
HB_PAN,4,11,3,-0.10106514738667327
HB_PAN,4,11,4,-0.003783187335330016
HB_PAN,4,11,5,0.07079964870403314
HB_PAN,4,11,6,0.2767131308127097
HB_PAN,4,11,7,0.7733915824081788
HB_PAN,4,11,8,0.5599117256288423
HB_PAN,4,11,9,0.6382777490035355
HB_PAN,4,11,10,0.6296304636656382
HB_PAN,4,11,11,0.8155470984304276
HB_PAN,4,11,12,1.017677393203774
HB_PAN,4,11,13,1.0955029612448488
HB_PAN,4,11,14,1.2441281779899565
HB_PAN,4,11,15,1.6386605715315152
HB_PAN,4,11,16,1.7651271195982612
HB_PAN,4,11,17,2.631477019388835
HB_PAN,4,11,18,2.1542549598036342
HB_PAN,4,11,19,1.5662395568266263
HB_PAN,4,11,20,1.9180759790123179
HB_PAN,4,11,21,1.8375481343031503
