SettlementPoint,Month,Day,Time,NormalAvgPrice
HB_SOUTH,1,1,1,0.7919521752979785
HB_SOUTH,1,1,2,0.7363048454364299
HB_SOUTH,1,1,3,0.7219040987310452
HB_SOUTH,1,1,4,0.7255487321564822
HB_SOUTH,1,1,5,0.7582615394872326
HB_SOUTH,1,1,6,0.8042194780470098
HB_SOUTH,1,1,7,0.9160474987591949
HB_SOUTH,1,1,8,0.9666278992244042
HB_SOUTH,1,1,9,1.1596156837761957
HB_SOUTH,1,1,10,1.2232634284740689
HB_SOUTH,1,1,11,1.1895727926633233
HB_SOUTH,1,1,12,1.0391649937404162
HB_SOUTH,1,1,13,0.9790729889697984
HB_SOUTH,1,1,14,0.9355151748609187
HB_SOUTH,1,1,15,0.9268036120391427
HB_SOUTH,1,1,16,0.9084026579155956
HB_SOUTH,1,1,17,0.9416488262354344
HB_SOUTH,1,1,18,1.3818494292296637
HB_SOUTH,1,1,19,1.4780321942619248
HB_SOUTH,1,1,20,1.2829998592519614
HB_SOUTH,1,1,21,1.1924173846051278
HB_SOUTH,1,1,22,1.0643218537257486
HB_SOUTH,1,1,23,0.9836065573770492
HB_SOUTH,1,1,24,0.8928462957338528
HB_SOUTH,1,2,1,0.6461135327449088
HB_SOUTH,1,2,2,0.6120653924576693
HB_SOUTH,1,2,3,0.6113310208044151
HB_SOUTH,1,2,4,0.6117315871607356
HB_SOUTH,1,2,5,0.7134754416661335
HB_SOUTH,1,2,6,0.7827066602501872
HB_SOUTH,1,2,7,1.6298377428085822
HB_SOUTH,1,2,8,1.81770336392288
HB_SOUTH,1,2,9,1.3741428853573525
HB_SOUTH,1,2,10,1.2945637025683536
HB_SOUTH,1,2,11,1.0976185773774587
HB_SOUTH,1,2,12,0.9745111838683027
HB_SOUTH,1,2,13,0.8943979126042099
HB_SOUTH,1,2,14,0.840121171322787
HB_SOUTH,1,2,15,0.8232973843573275
HB_SOUTH,1,2,16,0.8058059867980005
HB_SOUTH,1,2,17,0.8545415601503237
HB_SOUTH,1,2,18,1.5368395870828477
HB_SOUTH,1,2,19,1.5316989855100684
HB_SOUTH,1,2,20,1.1371411245344112
HB_SOUTH,1,2,21,1.0727167022262032
HB_SOUTH,1,2,22,0.8894575942095909
HB_SOUTH,1,2,23,0.7823060938938666
HB_SOUTH,1,2,24,0.6658748063233851
HB_SOUTH,1,3,1,0.7015102762559062
HB_SOUTH,1,3,2,0.6297745697693519
HB_SOUTH,1,3,3,0.6255229923374979
HB_SOUTH,1,3,4,0.6542018146505493
HB_SOUTH,1,3,5,0.7819037404218724
HB_SOUTH,1,3,6,0.927616894222686
HB_SOUTH,1,3,7,1.6411088886956353
HB_SOUTH,1,3,8,1.4776937124967386
HB_SOUTH,1,3,9,1.177996154254959
HB_SOUTH,1,3,10,1.1485443178633892
HB_SOUTH,1,3,11,1.0515310510092664
HB_SOUTH,1,3,12,0.9693596544627069
HB_SOUTH,1,3,13,0.9175677112019403
HB_SOUTH,1,3,14,0.8799219255780695
HB_SOUTH,1,3,15,0.85132040467287
HB_SOUTH,1,3,16,0.8453681962682744
HB_SOUTH,1,3,17,0.9002521958431167
HB_SOUTH,1,3,18,1.2342715791711354
HB_SOUTH,1,3,19,1.3423389473480782
HB_SOUTH,1,3,20,1.1765274275057735
HB_SOUTH,1,3,21,1.1538008135973175
HB_SOUTH,1,3,22,1.0516856538249704
HB_SOUTH,1,3,23,0.962866336203148
HB_SOUTH,1,3,24,0.8973147423447448
HB_SOUTH,1,4,1,0.8143731123673817
HB_SOUTH,1,4,2,0.8036862076976691
HB_SOUTH,1,4,3,0.8007434368465887
HB_SOUTH,1,4,4,0.8326492681793541
HB_SOUTH,1,4,5,0.8698211105087896
HB_SOUTH,1,4,6,1.047316657631844
HB_SOUTH,1,4,7,1.9122589638348952
HB_SOUTH,1,4,8,1.544490048788043
HB_SOUTH,1,4,9,1.1640981956168202
HB_SOUTH,1,4,10,1.135832107178812
HB_SOUTH,1,4,11,1.0142492062262836
HB_SOUTH,1,4,12,0.9165956787733293
HB_SOUTH,1,4,13,0.8680399597305042
HB_SOUTH,1,4,14,0.818012855262139
HB_SOUTH,1,4,15,0.7830093704019205
HB_SOUTH,1,4,16,0.7781305660961821
HB_SOUTH,1,4,17,0.8341980949430806
HB_SOUTH,1,4,18,1.12723611864013
HB_SOUTH,1,4,19,1.1843878262216372
HB_SOUTH,1,4,20,1.044761093471695
HB_SOUTH,1,4,21,1.005730659025788
HB_SOUTH,1,4,22,0.9357236893053512
HB_SOUTH,1,4,23,0.9029660032525362
HB_SOUTH,1,4,24,0.8616897699992256
HB_SOUTH,1,5,1,0.9266224658931531
HB_SOUTH,1,5,2,0.8537549407114624
HB_SOUTH,1,5,3,0.8694377151600153
HB_SOUTH,1,5,4,0.8771834757108249
HB_SOUTH,1,5,5,0.956936121382124
HB_SOUTH,1,5,6,1.060499808746653
HB_SOUTH,1,5,7,1.5951485400994516
HB_SOUTH,1,5,8,1.416900420757363
HB_SOUTH,1,5,9,1.1910302180288155
HB_SOUTH,1,5,10,1.091291597602958
HB_SOUTH,1,5,11,1.0277954864210121
HB_SOUTH,1,5,12,0.9524416677291851
HB_SOUTH,1,5,13,0.9254749458115517
HB_SOUTH,1,5,14,0.8719240086701517
HB_SOUTH,1,5,15,0.841419099834247
HB_SOUTH,1,5,16,0.8206681116919545
HB_SOUTH,1,5,17,0.847730460283055
HB_SOUTH,1,5,18,1.1709486166007905
HB_SOUTH,1,5,19,1.0938735177865613
HB_SOUTH,1,5,20,0.9897360703812317
HB_SOUTH,1,5,21,0.9633431085043987
HB_SOUTH,1,5,22,0.9269093459135536
HB_SOUTH,1,5,23,0.8765140889965574
HB_SOUTH,1,5,24,0.8524161672829275
HB_SOUTH,1,6,1,0.8174636406777768
HB_SOUTH,1,6,2,0.7654300309856795
HB_SOUTH,1,6,3,0.7581721240543785
HB_SOUTH,1,6,4,0.7835189682606146
HB_SOUTH,1,6,5,0.8548697764006364
HB_SOUTH,1,6,6,0.960053596851185
HB_SOUTH,1,6,7,1.1973313234514138
HB_SOUTH,1,6,8,1.233509198001284
HB_SOUTH,1,6,9,1.1957680819585184
HB_SOUTH,1,6,10,1.171537838818636
HB_SOUTH,1,6,11,1.1288836780839124
HB_SOUTH,1,6,12,1.0327443262708316
HB_SOUTH,1,6,13,0.9651899617564134
HB_SOUTH,1,6,14,0.9246573430477626
HB_SOUTH,1,6,15,0.8980822376685369
HB_SOUTH,1,6,16,0.8869162270049968
HB_SOUTH,1,6,17,0.9115931105714206
HB_SOUTH,1,6,18,1.395304692515981
HB_SOUTH,1,6,19,1.3059766072076597
HB_SOUTH,1,6,20,1.1348016637355887
HB_SOUTH,1,6,21,1.0480417608798815
HB_SOUTH,1,6,22,0.981157357005276
HB_SOUTH,1,6,23,0.858331239706334
HB_SOUTH,1,6,24,0.7906652150852804
HB_SOUTH,1,7,1,0.7746652420033192
HB_SOUTH,1,7,2,0.654411530679519
HB_SOUTH,1,7,3,0.6378248118762362
HB_SOUTH,1,7,4,0.6740536976834064
HB_SOUTH,1,7,5,0.7373451246959328
HB_SOUTH,1,7,6,0.9178348148316547
HB_SOUTH,1,7,7,1.1311705731238775
HB_SOUTH,1,7,8,1.1999181576374838
HB_SOUTH,1,7,9,1.6955555050355786
HB_SOUTH,1,7,10,1.471089185441153
HB_SOUTH,1,7,11,1.1306249573737694
HB_SOUTH,1,7,12,0.9985859458476367
HB_SOUTH,1,7,13,0.9309295928342465
HB_SOUTH,1,7,14,0.8947007070270762
HB_SOUTH,1,7,15,0.8630549935208129
HB_SOUTH,1,7,16,0.8728760770227568
HB_SOUTH,1,7,17,0.892845613476709
HB_SOUTH,1,7,18,1.3438515925159704
HB_SOUTH,1,7,19,1.365130606770182
HB_SOUTH,1,7,20,1.1208038738718258
HB_SOUTH,1,7,21,1.0351422011048719
HB_SOUTH,1,7,22,0.9686862027417191
HB_SOUTH,1,7,23,0.8763680178234479
HB_SOUTH,1,7,24,0.8125309750608134
HB_SOUTH,1,8,1,0.7884333100411287
HB_SOUTH,1,8,2,0.7464510652666332
HB_SOUTH,1,8,3,0.7410485243841245
HB_SOUTH,1,8,4,0.7599574174729052
HB_SOUTH,1,8,5,0.8080175207402233
HB_SOUTH,1,8,6,0.9054883624954863
HB_SOUTH,1,8,7,1.0987417519802283
HB_SOUTH,1,8,8,1.2993110822433676
HB_SOUTH,1,8,9,1.200714711137582
HB_SOUTH,1,8,10,1.173251794984829
HB_SOUTH,1,8,11,1.083884764553329
HB_SOUTH,1,8,12,0.9756088410330485
HB_SOUTH,1,8,13,0.932388513972978
HB_SOUTH,1,8,14,0.9053758095604338
HB_SOUTH,1,8,15,0.8776877875375764
HB_SOUTH,1,8,16,0.8728480113303287
HB_SOUTH,1,8,17,0.9297997964667758
HB_SOUTH,1,8,18,1.4509198857587708
HB_SOUTH,1,8,19,1.3735960193778636
HB_SOUTH,1,8,20,1.1624467132198113
HB_SOUTH,1,8,21,1.0743177650738864
HB_SOUTH,1,8,22,1.027270638222039
HB_SOUTH,1,8,23,0.9394793488812707
HB_SOUTH,1,8,24,0.8729605642653812
HB_SOUTH,1,9,1,0.8389840519787358
HB_SOUTH,1,9,2,0.8005906674542231
HB_SOUTH,1,9,3,0.7930301240401653
HB_SOUTH,1,9,4,0.7910218546958063
HB_SOUTH,1,9,5,0.8217365623154164
HB_SOUTH,1,9,6,0.8913171884229178
HB_SOUTH,1,9,7,1.3904311872415829
HB_SOUTH,1,9,8,1.4060248080330775
HB_SOUTH,1,9,9,1.1447135262847017
HB_SOUTH,1,9,10,1.129238038984052
HB_SOUTH,1,9,11,1.062847017129356
HB_SOUTH,1,9,12,1.0370939161252213
HB_SOUTH,1,9,13,0.979090372120496
HB_SOUTH,1,9,14,0.9560543414057886
HB_SOUTH,1,9,15,0.9176609568812759
HB_SOUTH,1,9,16,0.8948611931482575
HB_SOUTH,1,9,17,0.925457767277023
HB_SOUTH,1,9,18,1.25812167749557
HB_SOUTH,1,9,19,1.21193148257531
HB_SOUTH,1,9,20,1.083402244536326
HB_SOUTH,1,9,21,1.0251624335499114
HB_SOUTH,1,9,22,0.9945658594211458
HB_SOUTH,1,9,23,0.8791494388659185
HB_SOUTH,1,9,24,0.76751329001772
HB_SOUTH,1,10,1,0.698053785030117
HB_SOUTH,1,10,2,0.6539522634074534
HB_SOUTH,1,10,3,0.658638801127573
HB_SOUTH,1,10,4,0.6676513736662644
HB_SOUTH,1,10,5,0.7267738495200805
HB_SOUTH,1,10,6,0.8797472474101371
HB_SOUTH,1,10,7,1.3453968285758633
HB_SOUTH,1,10,8,1.3284531922031235
HB_SOUTH,1,10,9,1.1856940431902503
HB_SOUTH,1,10,10,1.178964655694694
HB_SOUTH,1,10,11,1.0878775892369856
HB_SOUTH,1,10,12,1.0304374602570585
HB_SOUTH,1,10,13,1.0050820895148733
HB_SOUTH,1,10,14,1.0019577310347936
HB_SOUTH,1,10,15,0.9441570991533188
HB_SOUTH,1,10,16,0.9524486658889149
HB_SOUTH,1,10,17,0.9953485111730864
HB_SOUTH,1,10,18,1.5404288983131469
HB_SOUTH,1,10,19,1.2837508324112137
HB_SOUTH,1,10,20,1.0871565834338903
HB_SOUTH,1,10,21,1.0452180792205126
HB_SOUTH,1,10,22,1.0101291301365405
HB_SOUTH,1,10,23,0.8964505485151786
HB_SOUTH,1,10,24,0.7962307418849295
HB_SOUTH,1,11,1,0.6061534870267281
HB_SOUTH,1,11,2,0.5737570981279718
HB_SOUTH,1,11,3,0.5741224709351006
HB_SOUTH,1,11,4,0.5965320031056689
HB_SOUTH,1,11,5,0.6637605996173734
HB_SOUTH,1,11,6,0.7974870470265251
HB_SOUTH,1,11,7,1.5568535311759422
HB_SOUTH,1,11,8,1.3879295033467134
HB_SOUTH,1,11,9,1.1005028950720341
HB_SOUTH,1,11,10,1.089663501793879
HB_SOUTH,1,11,11,1.0561709944737363
HB_SOUTH,1,11,12,1.0220695324750455
HB_SOUTH,1,11,13,0.9811477780766167
HB_SOUTH,1,11,14,0.9753018131625554
HB_SOUTH,1,11,15,0.9464373613993777
HB_SOUTH,1,11,16,0.9502128804063759
HB_SOUTH,1,11,17,0.9705519666698805
HB_SOUTH,1,11,18,1.3898781583180673
HB_SOUTH,1,11,19,1.5055795472421964
HB_SOUTH,1,11,20,1.2486006728949197
HB_SOUTH,1,11,21,1.1264443643781812
HB_SOUTH,1,11,22,1.0521518935953191
HB_SOUTH,1,11,23,0.973231367255492
HB_SOUTH,1,11,24,0.8554595324242993
HB_SOUTH,1,12,1,0.6768002785627234
HB_SOUTH,1,12,2,0.6526938890302535
HB_SOUTH,1,12,3,0.6573008879186811
HB_SOUTH,1,12,4,0.7043351323842559
HB_SOUTH,1,12,5,0.8228314293749748
HB_SOUTH,1,12,6,0.9416491448927935
HB_SOUTH,1,12,7,1.5083100081693874
HB_SOUTH,1,12,8,1.323708634105184
HB_SOUTH,1,12,9,1.1485355368359025
HB_SOUTH,1,12,10,1.0972157120089996
HB_SOUTH,1,12,11,1.035181936278777
HB_SOUTH,1,12,12,1.007861361475311
HB_SOUTH,1,12,13,0.9401491917663286
HB_SOUTH,1,12,14,0.9434705165463578
HB_SOUTH,1,12,15,0.9069359439660367
HB_SOUTH,1,12,16,0.899543317842746
HB_SOUTH,1,12,17,0.9287924038088095
HB_SOUTH,1,12,18,1.3549933707428785
HB_SOUTH,1,12,19,1.35638618436031
HB_SOUTH,1,12,20,1.162785091537318
HB_SOUTH,1,12,21,1.0683951840790689
HB_SOUTH,1,12,22,1.0243608458664237
HB_SOUTH,1,12,23,0.9475418178896194
HB_SOUTH,1,12,24,0.8902221805568575
HB_SOUTH,1,13,1,0.7997676297036085
HB_SOUTH,1,13,2,0.7654850530990001
HB_SOUTH,1,13,3,0.7628112031131253
HB_SOUTH,1,13,4,0.7542166853013851
HB_SOUTH,1,13,5,0.8170521599694417
HB_SOUTH,1,13,6,0.9383303557573321
HB_SOUTH,1,13,7,1.2010361168695265
HB_SOUTH,1,13,8,1.2369421023941303
HB_SOUTH,1,13,9,1.315056719838614
HB_SOUTH,1,13,10,1.224623293530636
HB_SOUTH,1,13,11,1.1083108191450843
HB_SOUTH,1,13,12,1.0003063786442148
HB_SOUTH,1,13,13,0.9479753146349518
HB_SOUTH,1,13,14,0.8953577666986309
HB_SOUTH,1,13,15,0.8615526633057857
HB_SOUTH,1,13,16,0.8269836027741193
HB_SOUTH,1,13,17,0.8677598150587094
HB_SOUTH,1,13,18,1.244868157709402
HB_SOUTH,1,13,19,1.4116018032571631
HB_SOUTH,1,13,20,1.1963568793942456
HB_SOUTH,1,13,21,1.0376447838041085
HB_SOUTH,1,13,22,0.9974415393736348
HB_SOUTH,1,13,23,0.9166530719432762
HB_SOUTH,1,13,24,0.8718660846798743
HB_SOUTH,1,14,1,0.8567234218748039
HB_SOUTH,1,14,2,0.7815405463054743
HB_SOUTH,1,14,3,0.761966900462992
HB_SOUTH,1,14,4,0.7975005959924215
HB_SOUTH,1,14,5,0.8467860324470822
HB_SOUTH,1,14,6,0.9913298786684902
HB_SOUTH,1,14,7,1.5091782832908818
HB_SOUTH,1,14,8,1.3755756032070665
HB_SOUTH,1,14,9,1.2219977665968205
HB_SOUTH,1,14,10,1.1290480432627763
HB_SOUTH,1,14,11,1.0841792243315473
HB_SOUTH,1,14,12,1.0640033124631425
HB_SOUTH,1,14,13,0.9579041142297896
HB_SOUTH,1,14,14,0.9013914854640585
HB_SOUTH,1,14,15,0.8804125522277568
HB_SOUTH,1,14,16,0.8445777236853662
HB_SOUTH,1,14,17,0.8886435212486983
HB_SOUTH,1,14,18,1.2301283579467748
HB_SOUTH,1,14,19,1.254218998983676
HB_SOUTH,1,14,20,1.0614938706884653
HB_SOUTH,1,14,21,0.9950438524950125
HB_SOUTH,1,14,22,0.890751452339427
HB_SOUTH,1,14,23,0.8547158684550622
HB_SOUTH,1,14,24,0.8208885933324132
HB_SOUTH,1,15,1,0.8224152032930935
HB_SOUTH,1,15,2,0.7562315355701459
