SettlementPoint,Month,Day,Time,NormalAvgPrice
HB_NORTH,1,4,5,0.872394127964565
HB_NORTH,1,4,6,1.051753811524906
HB_NORTH,1,4,7,1.9152233933677985
HB_NORTH,1,4,8,1.5224643857299403
HB_NORTH,1,4,9,1.1506346234216682
HB_NORTH,1,4,10,1.118174548589744
HB_NORTH,1,4,11,1.009974299149996
HB_NORTH,1,4,12,0.91859642425818
HB_NORTH,1,4,13,0.8745265416396548
HB_NORTH,1,4,14,0.8213741563309321
HB_NORTH,1,4,15,0.77983157880881
HB_NORTH,1,4,16,0.7776201868494576
HB_NORTH,1,4,17,0.8385914223001766
HB_NORTH,1,4,18,1.1422629252898338
HB_NORTH,1,4,19,1.1823049154109666
HB_NORTH,1,4,20,1.0376166986419024
HB_NORTH,1,4,21,1.0016026010181616
HB_NORTH,1,4,22,0.9373142776284138
HB_NORTH,1,4,23,0.9135418140653743
HB_NORTH,1,4,24,0.8736577805127665
HB_NORTH,1,5,1,0.9427297431930569
HB_NORTH,1,5,2,0.8673035878453085
HB_NORTH,1,5,3,0.8777038438017634
HB_NORTH,1,5,4,0.8828553724530915
HB_NORTH,1,5,5,0.9638218510673627
HB_NORTH,1,5,6,1.0793910504339514
HB_NORTH,1,5,7,1.5814220973039523
HB_NORTH,1,5,8,1.3977166416245137
HB_NORTH,1,5,9,1.1819356301915218
HB_NORTH,1,5,10,1.0838621885086892
HB_NORTH,1,5,11,1.0312777168036222
HB_NORTH,1,5,12,0.9616834806837926
HB_NORTH,1,5,13,0.9291219316612466
HB_NORTH,1,5,14,0.8813001939923133
HB_NORTH,1,5,15,0.8475722611241835
HB_NORTH,1,5,16,0.8277437357492599
HB_NORTH,1,5,17,0.8543761668900887
HB_NORTH,1,5,18,1.1839768019212935
HB_NORTH,1,5,19,1.1018439394614385
HB_NORTH,1,5,20,0.9854971508644605
HB_NORTH,1,5,21,0.9374810158879301
HB_NORTH,1,5,22,0.8860629280284469
HB_NORTH,1,5,23,0.8710943353434556
HB_NORTH,1,5,24,0.842226335165258
HB_NORTH,1,6,1,0.8196641796367891
HB_NORTH,1,6,2,0.7718447294463385
HB_NORTH,1,6,3,0.767964392199381
HB_NORTH,1,6,4,0.7983223247785212
HB_NORTH,1,6,5,0.8785540037376777
HB_NORTH,1,6,6,0.9776167311011883
HB_NORTH,1,6,7,1.1832746051899512
HB_NORTH,1,6,8,1.2226486154899638
HB_NORTH,1,6,9,1.1862419219082128
HB_NORTH,1,6,10,1.1719759761473387
HB_NORTH,1,6,11,1.128607501034281
HB_NORTH,1,6,12,1.0344522590125111
HB_NORTH,1,6,13,0.9713397149664037
HB_NORTH,1,6,14,0.9229496269455184
HB_NORTH,1,6,15,0.8996676034637716
HB_NORTH,1,6,16,0.8794670242663737
HB_NORTH,1,6,17,0.9057163644663823
HB_NORTH,1,6,18,1.4079917828152417
HB_NORTH,1,6,19,1.2839351184786796
HB_NORTH,1,6,20,1.1178795098221037
HB_NORTH,1,6,21,1.025093798593378
HB_NORTH,1,6,22,0.9683723982481418
HB_NORTH,1,6,23,0.8639456752785426
HB_NORTH,1,6,24,0.8124741429733083
HB_NORTH,1,7,1,0.7403436158835539
HB_NORTH,1,7,2,0.6364532840733899
HB_NORTH,1,7,3,0.6178974707982056
HB_NORTH,1,7,4,0.6514534924096167
HB_NORTH,1,7,5,0.72823233656023
HB_NORTH,1,7,6,0.9172349615966888
HB_NORTH,1,7,7,1.1247933999083322
HB_NORTH,1,7,8,1.197572188502618
HB_NORTH,1,7,9,1.723468381505299
HB_NORTH,1,7,10,1.5019097487465105
HB_NORTH,1,7,11,1.1607938999152765
HB_NORTH,1,7,12,1.0219030819872499
HB_NORTH,1,7,13,0.9457909137626912
HB_NORTH,1,7,14,0.9055681328907346
HB_NORTH,1,7,15,0.8719009986249808
HB_NORTH,1,7,16,0.8793455464659231
HB_NORTH,1,7,17,0.897790247086765
HB_NORTH,1,7,18,1.3463520326671203
HB_NORTH,1,7,19,1.3574632981013626
HB_NORTH,1,7,20,1.1139043597827747
HB_NORTH,1,7,21,1.0217919693329074
HB_NORTH,1,7,22,0.9613466853706301
HB_NORTH,1,7,23,0.8684565063403658
HB_NORTH,1,7,24,0.8082334476867734
HB_NORTH,1,8,1,0.7849881691041919
HB_NORTH,1,8,2,0.7464895403591135
HB_NORTH,1,8,3,0.7443444554730242
HB_NORTH,1,8,4,0.7660211027429802
HB_NORTH,1,8,5,0.8171644423955329
HB_NORTH,1,8,6,0.9166286415873628
HB_NORTH,1,8,7,1.1145409471302432
HB_NORTH,1,8,8,1.31313064790031
HB_NORTH,1,8,9,1.201586233823661
HB_NORTH,1,8,10,1.175845215190588
HB_NORTH,1,8,11,1.0895902229288876
HB_NORTH,1,8,12,0.9692396708988187
HB_NORTH,1,8,13,0.9340151190851401
HB_NORTH,1,8,14,0.9061290155659777
HB_NORTH,1,8,15,0.8799364001147808
HB_NORTH,1,8,16,0.8732753470474505
HB_NORTH,1,8,17,0.923515493063755
HB_NORTH,1,8,18,1.4550449479958039
HB_NORTH,1,8,19,1.3708221414156618
HB_NORTH,1,8,20,1.1406206633769094
HB_NORTH,1,8,21,1.0675748780453385
HB_NORTH,1,8,22,1.0224151962329298
HB_NORTH,1,8,23,0.917870532837204
HB_NORTH,1,8,24,0.8692109756843337
HB_NORTH,1,9,1,0.8524486820850242
HB_NORTH,1,9,2,0.8150979078838502
HB_NORTH,1,9,3,0.810488160434971
HB_NORTH,1,9,4,0.8070603995114455
HB_NORTH,1,9,5,0.8439383791024783
HB_NORTH,1,9,6,0.9284504156652613
HB_NORTH,1,9,7,1.4008904298490996
HB_NORTH,1,9,8,1.4066821638233324
HB_NORTH,1,9,9,1.1402624010086284
HB_NORTH,1,9,10,1.1221780071707181
HB_NORTH,1,9,11,1.0587053307592291
HB_NORTH,1,9,12,1.0342382096844096
HB_NORTH,1,9,13,0.9684015602222135
HB_NORTH,1,9,14,0.9539813246128994
HB_NORTH,1,9,15,0.9091840353019975
HB_NORTH,1,9,16,0.8842441196170363
HB_NORTH,1,9,17,0.9130845908356644
HB_NORTH,1,9,18,1.2315117607659272
HB_NORTH,1,9,19,1.1796225523029036
HB_NORTH,1,9,20,1.0584689334541586
HB_NORTH,1,9,21,1.0331744218115912
HB_NORTH,1,9,22,0.9905047082463259
HB_NORTH,1,9,23,0.8811709546511168
HB_NORTH,1,9,24,0.7762105511997163
HB_NORTH,1,10,1,0.7204439465388323
HB_NORTH,1,10,2,0.692556600578381
HB_NORTH,1,10,3,0.6806763410885027
HB_NORTH,1,10,4,0.7029361957116431
HB_NORTH,1,10,5,0.7508323997603106
HB_NORTH,1,10,6,0.9382903889742854
HB_NORTH,1,10,7,1.3837375921631974
HB_NORTH,1,10,8,1.289946069874684
HB_NORTH,1,10,9,1.161264101294844
HB_NORTH,1,10,10,1.1476330667222467
HB_NORTH,1,10,11,1.0759763436938228
HB_NORTH,1,10,12,1.031456634447542
HB_NORTH,1,10,13,1.0083213922830419
HB_NORTH,1,10,14,1.0078211708308367
HB_NORTH,1,10,15,0.9332881744522313
HB_NORTH,1,10,16,0.9434176588593908
HB_NORTH,1,10,17,0.9700544511893284
HB_NORTH,1,10,18,1.5161712216345777
HB_NORTH,1,10,19,1.2357970976734491
HB_NORTH,1,10,20,1.0637209181147904
HB_NORTH,1,10,21,1.0388349008675715
HB_NORTH,1,10,22,0.9933147487168799
HB_NORTH,1,10,23,0.8993981710653154
HB_NORTH,1,10,24,0.814110413464294
HB_NORTH,1,11,1,0.6104447659495029
HB_NORTH,1,11,2,0.585927412454691
HB_NORTH,1,11,3,0.5818204446103825
HB_NORTH,1,11,4,0.60073738740841
HB_NORTH,1,11,5,0.6710536550458144
HB_NORTH,1,11,6,0.789906815388684
HB_NORTH,1,11,7,1.4851044632161914
HB_NORTH,1,11,8,1.333768920831972
HB_NORTH,1,11,9,1.0390628646100712
HB_NORTH,1,11,10,1.0736609573590952
HB_NORTH,1,11,11,1.060095518115773
HB_NORTH,1,11,12,1.0172834896781318
HB_NORTH,1,11,13,0.9981176397380251
HB_NORTH,1,11,14,0.9972464647407475
HB_NORTH,1,11,15,0.9600348469998911
HB_NORTH,1,11,16,0.9829343040711874
HB_NORTH,1,11,17,0.9752181826667288
HB_NORTH,1,11,18,1.389150759944618
HB_NORTH,1,11,19,1.4944384810441653
HB_NORTH,1,11,20,1.2612124889158538
HB_NORTH,1,11,21,1.1429815964281824
HB_NORTH,1,11,22,1.070176257369985
HB_NORTH,1,11,23,0.9921438683281217
HB_NORTH,1,11,24,0.8874784150837728
HB_NORTH,1,12,1,0.6929024474949277
HB_NORTH,1,12,2,0.6680070920689466
HB_NORTH,1,12,3,0.6697618307773857
HB_NORTH,1,12,4,0.7162624065510245
HB_NORTH,1,12,5,0.8376683909411613
HB_NORTH,1,12,6,0.9458041638487269
HB_NORTH,1,12,7,1.5033723884552816
HB_NORTH,1,12,8,1.3171507430221718
HB_NORTH,1,12,9,1.1326838362975014
HB_NORTH,1,12,10,1.0723646931949038
HB_NORTH,1,12,11,1.0026138295344458
HB_NORTH,1,12,12,0.9792538704783489
HB_NORTH,1,12,13,0.9277084209179477
HB_NORTH,1,12,14,0.9430623846167907
HB_NORTH,1,12,15,0.9084062951251165
